,0.001km,0.025km,0.05km,0.075km,0.1km,0.125km,0.15km,0.175km,0.2km,0.225km,0.25km,0.275km,0.3km,0.325km,0.35km,0.375km,0.4km,0.425km,0.45km,0.475km,0.5km,0.55km,0.6km,0.65km,0.7km,0.75km,0.8km,0.85km,0.9km,0.95km,1.0km,1.05km,1.1km,1.15km,1.2km,1.25km,1.3km,1.35km,1.4km,1.45km,1.5km,1.55km,1.6km,1.65km,1.7km,1.75km,1.8km,1.85km,1.9km,1.95km,2.0km,2.25km,2.5km,2.75km,3.0km,3.25km,3.5km,3.75km,4.0km,4.25km,4.5km,4.75km,5.0km,5.25km,5.5km,5.75km,6.0km,6.25km,6.5km,6.75km,7.0km,7.25km,7.5km,7.75km,8.0km,8.25km,8.5km,8.75km,9.0km,9.25km,9.5km,9.75km,10.0km
1440,42.635,42.327,42.007,41.687,41.367,41.047,40.727,40.407,40.087,39.766,39.446,39.126,38.806,38.486,38.166,37.846,37.526,37.206,36.885,36.565,36.4,36.202,36.003,35.805,35.606,35.969,36.381,36.794,37.207,37.722,38.402,39.081,39.76,40.439,41.119,41.798,42.477,43.156,43.833,44.189,44.545,44.901,45.256,45.612,45.968,46.324,46.68,47.036,47.074,45.59,44.107,36.69,29.272,21.855,16.277,19.025,21.774,24.522,27.27,29.378,30.541,31.703,32.865,34.027,35.189,33.657,31.922,30.187,28.453,26.718,24.983,23.19,21.334,19.478,17.622,15.766,13.91,12.055,10.199,8.799,7.744,6.689,5.634
1441,58.583,57.68,56.739,55.799,54.858,53.918,52.977,52.037,51.096,50.156,49.215,48.274,47.334,46.393,45.453,44.512,43.572,42.631,41.69,40.75,39.996,38.648,37.299,35.95,34.601,34.229,33.944,33.659,33.375,33.662,34.86,36.057,37.255,38.453,39.65,40.848,42.045,43.243,44.419,43.122,41.824,40.527,39.23,37.933,36.635,35.338,34.041,32.743,31.627,31.377,31.128,29.879,28.631,27.382,25.774,22.536,19.298,16.06,12.823,12.027,14.848,17.669,20.491,23.312,26.133,35.576,45.517,55.458,65.399,75.34,85.281,90.959,92.113,93.266,94.42,95.573,96.727,97.88,99.034,94.725,86.29,77.855,69.42
1442,43.797,43.831,43.866,43.901,43.936,43.971,44.006,44.041,44.075,44.11,44.145,44.18,44.215,44.25,44.285,44.32,44.355,44.39,44.425,44.46,43.194,39.56,35.927,32.293,28.659,27.623,26.82,26.016,25.213,24.939,25.506,26.074,26.641,27.208,27.776,28.343,28.91,29.477,30.035,29.467,28.899,28.33,27.762,27.194,26.625,26.057,25.489,24.92,24.492,24.736,24.98,26.2,27.42,28.641,29.776,30.525,31.274,32.023,32.773,38.246,50.712,63.179,75.646,88.112,100.0,91.626,81.065,70.503,59.942,49.38,38.819,34.97,38.247,41.524,44.801,48.078,51.355,54.633,57.91,58.255,56.385,54.515,52.645
1443,77.814,75.635,73.364,71.094,68.823,66.553,64.282,62.012,59.741,57.471,55.2,52.93,50.659,48.389,46.118,43.848,41.577,39.307,37.036,34.766,33.637,32.347,31.057,29.766,28.476,26.452,24.362,22.273,20.183,18.743,18.337,17.931,17.524,17.118,16.712,16.305,15.899,15.493,15.098,16.034,16.971,17.907,18.843,19.78,20.716,21.652,22.589,23.525,24.421,25.121,25.821,29.322,32.822,36.323,41.307,53.007,64.707,76.407,88.107,88.616,72.558,56.499,40.44,24.381,8.322,6.587,5.927,5.268,4.608,3.949,3.29,3.095,3.395,3.694,3.993,4.293,4.592,4.892,5.191,5.242,5.104,4.966,4.829
1444,32.078,32.416,32.769,33.122,33.474,33.827,34.18,34.532,34.885,35.238,35.591,35.943,36.296,36.649,37.001,37.354,37.707,38.06,38.412,38.765,39.103,39.766,40.429,41.092,41.755,39.599,37.189,34.779,32.369,29.989,27.656,25.323,22.989,20.656,18.323,15.99,13.657,11.324,9.018,9.971,10.923,11.876,12.829,13.781,14.734,15.686,16.639,17.592,18.731,20.763,22.796,32.959,43.123,53.286,59.713,49.229,38.745,28.261,17.778,11.172,10.31,9.448,8.585,7.723,6.86,7.341,7.923,8.505,9.087,9.669,10.25,11.692,14.047,16.402,18.757,21.112,23.467,25.822,28.177,26.736,22.429,18.122,13.815
1445,50.695,50.082,49.444,48.806,48.168,47.531,46.893,46.255,45.617,44.979,44.341,43.703,43.065,42.427,41.789,41.151,40.514,39.876,39.238,38.6,38.372,38.264,38.155,38.047,37.939,37.286,36.584,35.883,35.181,34.133,32.534,30.936,29.337,27.739,26.14,24.542,22.943,21.345,19.764,20.292,20.82,21.347,21.875,22.403,22.93,23.458,23.986,24.513,25.19,26.584,27.977,34.943,41.909,48.875,52.62,41.786,30.953,20.12,9.286,3.737,6.012,8.287,10.561,12.836,15.111,19.975,25.033,30.091,35.149,40.207,45.265,51.042,57.583,64.123,70.664,77.204,83.745,90.285,96.826,99.572,99.453,99.335,99.216
1446,45.828,46.388,46.972,47.556,48.14,48.723,49.307,49.891,50.475,51.058,51.642,52.226,52.81,53.394,53.977,54.561,55.145,55.729,56.312,56.896,57.617,59.176,60.734,62.293,63.852,65.476,67.107,68.738,70.369,69.83,65.843,61.856,57.869,53.882,49.895,45.908,41.921,37.934,33.973,33.172,32.371,31.57,30.769,29.967,29.166,28.365,27.564,26.763,26.259,27.182,28.104,32.717,37.329,41.942,46.172,48.671,51.17,53.669,56.168,59.15,62.846,66.543,70.239,73.935,77.632,70.132,61.79,53.449,45.108,36.767,28.425,22.92,20.426,17.933,15.439,12.945,10.451,7.957,5.463,4.573,4.894,5.215,5.536
1447,49.463,49.91,50.376,50.841,51.307,51.773,52.238,52.704,53.17,53.635,54.101,54.566,55.032,55.498,55.963,56.429,56.895,57.36,57.826,58.291,58.565,58.951,59.337,59.723,60.108,60.033,59.916,59.799,59.682,59.18,58.065,56.951,55.837,54.722,53.608,52.494,51.379,50.265,49.142,46.981,44.821,42.66,40.5,38.339,36.179,34.019,31.858,29.698,28.125,29.371,30.616,36.844,43.072,49.299,55.265,60.048,64.83,69.613,74.395,75.188,70.072,64.956,59.84,54.724,49.608,51.833,54.611,57.388,60.165,62.942,65.72,68.936,72.617,76.299,79.98,83.661,87.343,91.024,94.706,85.833,67.476,49.12,30.763
1448,46.068,46.351,46.646,46.94,47.235,47.529,47.824,48.118,48.413,48.707,49.002,49.296,49.591,49.885,50.18,50.474,50.769,51.063,51.358,51.652,51.899,52.353,52.806,53.259,53.713,53.337,52.887,52.437,51.986,51.921,52.468,53.015,53.562,54.109,54.656,55.203,55.751,56.298,56.834,56.176,55.517,54.858,54.199,53.54,52.882,52.223,51.564,50.905,50.203,49.291,48.379,43.821,39.262,34.704,30.439,27.507,24.575,21.643,18.71,17.845,20.042,22.238,24.434,26.63,28.827,28.872,28.755,28.639,28.523,28.406,28.29,26.841,23.979,21.116,18.253,15.39,12.527,9.665,6.802,5.696,5.917,6.138,6.359
1449,74.493,73.673,72.819,71.966,71.112,70.258,69.404,68.55,67.696,66.843,65.989,65.135,64.281,63.427,62.573,61.719,60.866,60.012,59.158,58.304,57.737,56.846,55.955,55.064,54.173,53.995,53.88,53.765,53.65,52.897,51.128,49.359,47.59,45.82,44.051,42.282,40.513,38.744,36.988,36.762,36.537,36.311,36.085,35.86,35.634,35.408,35.182,34.957,34.856,35.351,35.847,38.325,40.803,43.28,47.04,56.601,66.162,75.723,85.283,91.505,92.782,94.059,95.336,96.614,97.891,91.349,84.219,77.09,69.96,62.831,55.701,50.883,48.52,46.156,43.792,41.428,39.065,36.701,34.337,29.888,23.863,17.838,11.813
1450,72.454,72.226,71.988,71.75,71.512,71.274,71.036,70.797,70.559,70.321,70.083,69.845,69.607,69.369,69.131,68.893,68.655,68.417,68.179,67.941,67.951,68.181,68.411,68.641,68.871,68.819,68.742,68.665,68.587,68.314,67.728,67.143,66.558,65.972,65.387,64.801,64.216,63.631,63.054,63.473,63.893,64.313,64.733,65.153,65.573,65.993,66.413,66.833,67.347,68.314,69.28,74.114,78.947,83.781,87.171,84.027,80.884,77.74,74.596,68.547,58.194,47.841,37.489,27.136,16.783,22.052,28.494,34.936,41.378,47.82,54.263,55.141,50.113,45.085,40.057,35.028,30.0,24.972,19.944,16.504,14.265,12.026,9.787
1451,77.43,76.371,75.268,74.165,73.062,71.96,70.857,69.754,68.651,67.548,66.445,65.342,64.239,63.136,62.033,60.93,59.827,58.724,57.621,56.518,56.255,56.44,56.625,56.81,56.995,57.298,57.611,57.924,58.238,58.376,58.238,58.099,57.961,57.822,57.683,57.545,57.406,57.267,57.131,57.29,57.449,57.607,57.766,57.924,58.083,58.242,58.4,58.559,58.702,58.77,58.838,59.179,59.52,59.861,58.351,48.466,38.581,28.696,18.81,15.158,20.734,26.311,31.887,37.464,43.04,44.087,44.793,45.499,46.205,46.91,47.616,50.784,56.565,62.346,68.128,73.909,79.69,85.471,91.252,83.214,64.736,46.259,27.782
1452,66.394,66.707,67.032,67.357,67.683,68.008,68.334,68.659,68.984,69.31,69.635,69.96,70.286,70.611,70.936,71.262,71.587,71.912,72.238,72.563,73.098,74.345,75.593,76.84,78.087,78.548,78.939,79.33,79.72,79.336,77.721,76.105,74.49,72.874,71.258,69.643,68.027,66.412,64.822,66.272,67.722,69.172,70.621,72.071,73.521,74.971,76.421,77.87,79.195,79.92,80.645,84.27,87.896,91.521,93.581,88.555,83.53,78.505,73.479,68.717,64.345,59.973,55.6,51.228,46.856,50.672,55.103,59.534,63.965,68.397,72.828,70.944,62.354,53.764,45.175,36.585,27.996,19.406,10.816,7.646,8.57,9.493,10.417
1453,43.158,42.84,42.509,42.177,41.846,41.515,41.184,40.853,40.521,40.19,39.859,39.528,39.197,38.866,38.534,38.203,37.872,37.541,37.21,36.879,36.429,35.43,34.431,33.432,32.432,32.305,32.257,32.208,32.16,33.587,37.36,41.133,44.905,48.678,52.451,56.223,59.996,63.769,67.506,66.992,66.479,65.965,65.452,64.939,64.425,63.912,63.398,62.885,62.502,62.747,62.992,64.217,65.442,66.667,66.616,60.789,54.962,49.135,43.308,42.384,48.721,55.058,61.394,67.731,74.067,68.978,63.031,57.084,51.137,45.19,39.243,34.614,31.386,28.159,24.931,21.703,18.475,15.247,12.019,10.535,10.368,10.201,10.035
1454,85.797,85.752,85.705,85.659,85.612,85.566,85.519,85.473,85.426,85.379,85.333,85.286,85.24,85.193,85.147,85.1,85.054,85.007,84.96,84.914,84.922,84.985,85.048,85.112,85.175,85.866,86.615,87.363,88.111,88.892,89.727,90.562,91.397,92.232,93.067,93.902,94.737,95.572,96.338,89.004,81.67,74.335,67.001,59.666,52.332,44.997,37.663,30.329,24.182,23.728,23.275,21.009,18.743,16.476,16.182,24.813,33.445,42.077,50.708,51.949,42.247,32.545,22.842,13.14,3.438,4.952,7.309,9.666,12.023,14.379,16.736,17.53,16.663,15.796,14.93,14.063,13.196,12.33,11.463,12.357,14.582,16.806,19.031
1455,73.077,73.411,73.759,74.108,74.456,74.804,75.152,75.5,75.848,76.196,76.544,76.892,77.24,77.588,77.936,78.284,78.632,78.98,79.328,79.676,80.098,81.005,81.912,82.819,83.725,84.565,85.4,86.234,87.068,87.915,88.783,89.651,90.519,91.387,92.255,93.123,93.991,94.859,95.674,90.153,84.632,79.112,73.591,68.07,62.55,57.029,51.508,45.988,41.241,40.203,39.165,33.977,28.788,23.6,19.508,20.378,21.249,22.12,22.99,24.811,28.038,31.264,34.491,37.718,40.945,38.132,34.866,31.6,28.334,25.068,21.802,23.324,29.93,36.537,43.143,49.749,56.355,62.961,69.567,66.543,56.244,45.945,35.647
1456,91.459,91.256,91.045,90.833,90.622,90.411,90.199,89.988,89.777,89.566,89.354,89.143,88.932,88.721,88.509,88.298,88.087,87.875,87.664,87.453,87.71,88.621,89.532,90.444,91.355,92.572,93.817,95.061,96.306,97.128,97.28,97.431,97.583,97.734,97.886,98.037,98.188,98.34,98.49,98.502,98.515,98.527,98.539,98.551,98.563,98.576,98.588,98.6,98.501,97.873,97.244,94.101,90.958,87.814,82.551,67.691,52.83,37.97,23.11,13.975,13.317,12.659,12.002,11.344,10.686,14.039,17.693,21.347,25.0,28.654,32.308,35.391,37.867,40.343,42.82,45.296,47.772,50.248,52.724,58.062,65.561,73.06,80.559
1457,94.304,94.575,94.857,95.139,95.422,95.704,95.986,96.269,96.551,96.833,97.115,97.398,97.68,97.962,98.245,98.527,98.809,99.091,99.374,99.656,99.756,99.801,99.846,99.891,99.936,99.873,99.8,99.728,99.655,99.607,99.598,99.59,99.581,99.573,99.564,99.556,99.547,99.538,99.53,99.555,99.579,99.603,99.628,99.652,99.677,99.701,99.725,99.75,99.757,99.682,99.607,99.23,98.854,98.478,97.353,92.841,88.328,83.816,79.303,74.73,70.065,65.4,60.735,56.071,51.406,45.01,38.484,31.958,25.432,18.906,12.381,12.784,20.543,28.303,36.063,43.822,51.582,59.341,67.101,62.955,49.817,36.679,23.541
1458,88.798,88.942,89.093,89.243,89.393,89.543,89.693,89.843,89.994,90.144,90.294,90.444,90.594,90.744,90.894,91.045,91.195,91.345,91.495,91.645,92.034,93.013,93.992,94.97,95.949,96.799,97.638,98.477,99.315,99.862,99.945,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.729,99.436,99.144,98.851,98.558,98.265,97.972,97.719,97.656,97.593,97.278,96.963,96.648,96.011,93.916,91.821,89.726,87.631,84.979,81.504,78.029,74.553,71.078,67.603,70.265,73.388,76.512,79.635,82.758,85.882,88.152,89.518,90.884,92.25,93.615,94.981,96.347,97.712,89.3,73.502,57.703,41.905
1459,82.444,82.026,81.591,81.155,80.72,80.285,79.849,79.414,78.979,78.543,78.108,77.672,77.237,76.802,76.366,75.931,75.496,75.06,74.625,74.19,74.455,75.581,76.706,77.832,78.957,79.459,79.905,80.351,80.796,80.971,80.715,80.459,80.203,79.947,79.692,79.436,79.18,78.924,78.674,79.13,79.587,80.043,80.5,80.956,81.413,81.869,82.326,82.782,82.979,81.933,80.886,75.653,70.42,65.186,60.303,57.002,53.701,50.401,47.1,44.498,42.93,41.363,39.795,38.227,36.66,40.812,45.393,49.975,54.557,59.139,63.721,62.457,54.986,47.516,40.046,32.575,25.105,17.635,10.165,6.258,5.042,3.827,2.611
1460,58.942,58.738,58.525,58.312,58.099,57.886,57.673,57.46,57.247,57.034,56.821,56.608,56.395,56.182,55.969,55.755,55.542,55.329,55.116,54.903,55.16,56.071,56.982,57.894,58.805,59.089,59.316,59.543,59.77,60.055,60.429,60.803,61.177,61.552,61.926,62.3,62.675,63.049,63.432,64.912,66.391,67.87,69.35,70.829,72.308,73.787,75.267,76.746,77.588,75.376,73.164,62.102,51.041,39.98,29.926,24.434,18.942,13.45,7.958,5.038,5.926,6.814,7.702,8.59,9.478,9.211,8.857,8.503,8.15,7.796,7.442,8.398,10.744,13.09,15.436,17.782,20.128,22.474,24.82,23.028,18.11,13.192,8.274
1461,62.318,62.425,62.537,62.649,62.76,62.872,62.984,63.096,63.207,63.319,63.431,63.543,63.654,63.766,63.878,63.99,64.101,64.213,64.325,64.437,64.24,63.586,62.932,62.278,61.624,62.171,62.827,63.482,64.138,64.937,65.965,66.993,68.021,69.049,70.077,71.105,72.133,73.161,74.174,73.516,72.857,72.198,71.539,70.88,70.222,69.563,68.904,68.245,67.202,64.315,61.428,46.993,32.558,18.123,6.399,6.945,7.491,8.038,8.584,10.331,13.855,17.38,20.905,24.429,27.954,34.524,41.323,48.122,54.921,61.72,68.519,68.08,59.956,51.833,43.709,35.586,27.463,19.339,11.216,7.776,7.874,7.972,8.07
1462,95.737,95.086,94.409,93.731,93.054,92.376,91.699,91.021,90.344,89.666,88.989,88.311,87.634,86.957,86.279,85.602,84.924,84.247,83.569,82.892,82.599,82.34,82.08,81.821,81.561,83.2,85.01,86.82,88.629,90.025,90.763,91.501,92.239,92.977,93.715,94.452,95.19,95.928,96.606,90.198,83.79,77.382,70.973,64.565,58.157,51.749,45.34,38.932,33.444,32.364,31.284,25.883,20.483,15.083,12.243,20.992,29.741,38.489,47.238,50.126,44.336,38.545,32.755,26.965,21.175,21.63,22.555,23.48,24.404,25.329,26.254,27.667,29.599,31.53,33.462,35.394,37.325,39.257,41.189,39.037,33.8,28.563,23.326
1463,49.48,49.702,49.933,50.164,50.395,50.626,50.857,51.088,51.32,51.551,51.782,52.013,52.244,52.475,52.706,52.937,53.168,53.399,53.63,53.861,54.537,56.264,57.992,59.72,61.448,64.935,68.581,72.227,75.872,77.748,76.809,75.871,74.932,73.994,73.056,72.117,71.179,70.241,69.277,65.298,61.32,57.342,53.363,49.385,45.407,41.428,37.45,33.472,30.272,30.802,31.333,33.988,36.642,39.296,43.485,54.62,65.754,76.889,88.024,94.386,93.683,92.98,92.276,91.573,90.869,92.28,93.851,95.421,96.991,98.561,100.0,100.0,99.373,98.319,97.264,96.209,95.154,94.099,93.044,88.671,81.791,74.911,68.031
1464,99.51,99.274,99.029,98.783,98.537,98.292,98.046,97.801,97.555,97.309,97.064,96.818,96.572,96.327,96.081,95.836,95.59,95.344,95.099,94.853,94.997,95.615,96.233,96.851,97.469,97.107,96.657,96.207,95.756,95.475,95.462,95.449,95.437,95.424,95.411,95.398,95.385,95.373,95.361,95.472,95.583,95.693,95.804,95.915,96.026,96.137,96.247,96.358,96.42,96.249,96.077,95.219,94.361,93.503,92.244,89.174,86.104,83.033,79.963,78.159,78.233,78.306,78.379,78.452,78.525,83.969,89.817,95.665,100.0,100.0,100.0,100.0,100.0,90.062,79.535,69.009,58.482,47.956,37.43,29.806,24.375,18.944,13.514
1465,86.417,87.006,87.619,88.232,88.844,89.457,90.07,90.683,91.296,91.909,92.522,93.135,93.747,94.36,94.973,95.586,96.199,96.812,97.425,98.038,98.099,97.754,97.409,97.064,96.718,96.117,95.492,94.868,94.243,93.904,94.017,94.13,94.243,94.356,94.469,94.582,94.695,94.808,94.919,94.829,94.738,94.648,94.557,94.467,94.376,94.286,94.195,94.105,93.983,93.712,93.442,92.087,90.733,89.379,88.376,88.965,89.553,90.141,90.729,91.679,93.164,94.65,96.135,97.621,99.106,99.145,99.075,99.005,98.936,98.866,98.796,94.972,87.164,79.355,71.546,63.737,55.928,48.119,40.31,33.566,27.627,21.687,15.748
1466,92.609,91.31,89.957,88.605,87.252,85.9,84.547,83.194,81.842,80.489,79.136,77.784,76.431,75.078,73.726,72.373,71.02,69.668,68.315,66.963,67.595,70.54,73.486,76.432,79.377,80.776,82.036,83.296,84.557,85.516,85.998,86.48,86.962,87.444,87.926,88.408,88.89,89.372,89.843,89.037,88.231,87.425,86.618,85.812,85.006,84.2,83.393,82.587,81.494,79.027,76.56,64.224,51.889,39.553,28.794,25.166,21.539,17.912,14.285,13.362,16.442,19.523,22.604,25.684,28.765,39.545,50.904,62.263,73.622,84.981,96.341,98.939,92.235,85.532,78.828,72.125,65.421,58.718,52.015,44.761,37.091,29.421,21.751
1467,56.648,57.259,57.896,58.533,59.169,59.806,60.443,61.08,61.716,62.353,62.99,63.627,64.263,64.9,65.537,66.174,66.81,67.447,68.084,68.721,69.232,70.15,71.068,71.986,72.904,73.154,73.344,73.534,73.724,73.716,73.394,73.072,72.75,72.427,72.105,71.783,71.461,71.139,70.791,67.357,63.922,60.488,57.054,53.619,50.185,46.75,43.316,39.882,36.829,35.606,34.384,28.271,22.159,16.046,13.206,25.176,37.146,49.116,61.085,69.993,74.368,78.742,83.116,87.49,91.864,92.85,93.581,94.311,95.042,95.773,96.504,92.155,82.413,72.671,62.929,53.188,43.446,33.704,23.962,19.894,20.11,20.327,20.544
1468,70.042,70.318,70.606,70.895,71.183,71.471,71.759,72.047,72.335,72.623,72.911,73.199,73.488,73.776,74.064,74.352,74.64,74.928,75.216,75.504,75.935,76.919,77.902,78.886,79.869,78.63,77.191,75.752,74.313,72.755,71.006,69.257,67.508,65.759,64.011,62.262,60.513,58.764,57.012,54.905,52.797,50.689,48.582,46.474,44.367,42.259,40.151,38.044,36.207,35.667,35.127,32.428,29.729,27.031,26.597,36.415,46.233,56.051,65.87,73.278,77.116,80.955,84.794,88.633,92.472,93.12,93.528,93.936,94.344,94.752,95.16,96.264,98.107,99.951,100.0,100.0,100.0,100.0,100.0,98.517,78.43,58.343,38.257
1469,88.33,87.748,87.141,86.534,85.927,85.319,84.712,84.105,83.498,82.891,82.284,81.677,81.07,80.463,79.856,79.249,78.642,78.035,77.428,76.821,76.396,75.701,75.007,74.312,73.617,72.835,72.045,71.255,70.465,69.926,69.785,69.644,69.503,69.363,69.222,69.081,68.94,68.8,68.662,68.917,69.173,69.428,69.683,69.938,70.193,70.448,70.704,70.959,71.333,72.275,73.217,77.929,82.64,87.351,91.552,93.444,95.337,97.229,99.121,100.0,100.0,99.965,99.846,99.727,99.608,99.956,100.0,100.0,100.0,100.0,100.0,100.0,99.47,97.719,95.968,94.217,92.466,90.715,88.964,78.55,61.592,44.634,27.677
1470,95.093,93.718,92.287,90.855,89.423,87.991,86.559,85.128,83.696,82.264,80.832,79.4,77.969,76.537,75.105,73.673,72.241,70.81,69.378,67.946,67.551,67.639,67.727,67.815,67.903,67.849,67.783,67.717,67.651,67.506,67.236,66.966,66.696,66.427,66.157,65.887,65.617,65.348,65.081,65.257,65.433,65.609,65.785,65.961,66.137,66.313,66.489,66.664,66.773,66.559,66.344,65.272,64.2,63.128,60.669,51.935,43.201,34.467,25.733,20.15,19.233,18.316,17.399,16.481,15.564,25.833,36.942,48.051,59.161,70.27,81.379,84.969,80.575,76.181,71.787,67.393,62.999,58.605,54.211,48.546,41.92,35.295,28.669
1471,72.683,73.061,73.454,73.848,74.241,74.635,75.028,75.421,75.815,76.208,76.602,76.995,77.389,77.782,78.176,78.569,78.963,79.356,79.749,80.143,80.079,79.565,79.051,78.537,78.022,74.791,71.315,67.839,64.363,62.111,61.804,61.497,61.19,60.883,60.576,60.269,59.962,59.655,59.356,60.118,60.879,61.641,62.402,63.164,63.925,64.687,65.448,66.21,66.641,65.486,64.332,58.56,52.789,47.017,42.47,43.467,44.463,45.459,46.455,49.28,54.813,60.346,65.878,71.411,76.943,67.407,56.738,46.07,35.401,24.733,14.064,9.54,11.54,13.54,15.54,17.54,19.54,21.539,23.539,23.262,21.265,19.268,17.271
1472,93.285,92.497,91.676,90.854,90.033,89.212,88.391,87.569,86.748,85.927,85.106,84.284,83.463,82.642,81.821,80.999,80.178,79.357,78.536,77.714,76.713,74.556,72.4,70.244,68.088,66.571,65.113,63.654,62.195,61.51,62.052,62.595,63.138,63.681,64.223,64.766,65.309,65.852,66.386,65.863,65.34,64.818,64.295,63.773,63.25,62.728,62.205,61.682,61.031,59.764,58.497,52.161,45.825,39.489,33.33,27.967,22.605,17.243,11.881,11.05,16.93,22.81,28.69,34.569,40.449,42.863,45.017,47.17,49.324,51.477,53.631,55.615,57.419,59.223,61.027,62.831,64.635,66.44,68.244,66.531,62.161,57.791,53.422
1473,75.443,76.209,77.007,77.805,78.603,79.401,80.199,80.997,81.795,82.593,83.391,84.189,84.987,85.785,86.583,87.381,88.179,88.977,89.775,90.573,91.241,92.468,93.695,94.922,96.149,95.45,94.578,93.707,92.835,91.695,90.129,88.562,86.996,85.429,83.863,82.296,80.73,79.163,77.615,78.244,78.872,79.5,80.129,80.757,81.385,82.013,82.642,83.27,83.871,84.342,84.813,87.166,89.519,91.873,92.568,85.759,78.951,72.142,65.334,60.528,58.688,56.848,55.008,53.169,51.329,48.439,45.471,42.503,39.535,36.567,33.598,31.837,31.357,30.877,30.397,29.917,29.437,28.957,28.477,29.608,31.958,34.308,36.657
1474,81.109,79.686,78.203,76.72,75.237,73.754,72.271,70.788,69.305,67.822,66.338,64.855,63.372,61.889,60.406,58.923,57.44,55.957,54.474,52.991,52.327,51.694,51.06,50.426,49.792,47.907,45.91,43.913,41.916,42.119,45.819,49.519,53.22,56.92,60.62,64.32,68.021,71.721,75.402,76.848,78.294,79.739,81.185,82.631,84.077,85.522,86.968,88.414,89.428,88.371,87.314,82.029,76.744,71.459,65.292,55.132,44.973,34.813,24.654,22.95,33.767,44.584,55.401,66.217,77.034,76.123,74.331,72.539,70.747,68.955,67.163,66.666,67.546,68.425,69.304,70.184,71.063,71.942,72.822,67.285,56.903,46.521,36.139
1475,69.344,70.285,71.266,72.247,73.227,74.208,75.189,76.169,77.15,78.131,79.112,80.092,81.073,82.054,83.035,84.015,84.996,85.977,86.957,87.938,87.25,84.46,81.67,78.88,76.09,70.413,64.476,58.54,52.604,50.102,53.059,56.016,58.973,61.93,64.887,67.844,70.801,73.758,76.691,76.86,77.029,77.198,77.367,77.535,77.704,77.873,78.042,78.21,78.034,76.201,74.368,65.204,56.04,46.876,39.472,40.037,40.602,41.168,41.733,44.644,51.03,57.416,63.802,70.188,76.574,75.32,73.492,71.664,69.837,68.009,66.181,65.563,66.229,66.895,67.56,68.226,68.892,69.558,70.223,65.125,55.673,46.22,36.768
1476,80.382,79.706,79.002,78.298,77.593,76.889,76.185,75.481,74.776,74.072,73.368,72.664,71.959,71.255,70.551,69.847,69.142,68.438,67.734,67.03,66.588,65.927,65.266,64.605,63.944,63.355,62.773,62.19,61.608,60.86,59.849,58.838,57.827,56.816,55.805,54.794,53.783,52.772,51.765,51.129,50.494,49.858,49.223,48.587,47.952,47.317,46.681,46.046,45.283,43.912,42.541,35.686,28.83,21.975,16.098,14.65,13.201,11.753,10.304,15.027,28.886,42.745,56.604,70.463,84.322,83.109,80.765,78.421,76.076,73.732,71.387,67.734,62.692,57.65,52.608,47.566,42.524,37.482,32.44,28.572,25.59,22.609,19.628
1477,58.979,58.887,58.791,58.695,58.599,58.503,58.407,58.311,58.215,58.119,58.023,57.927,57.831,57.735,57.639,57.543,57.447,57.351,57.255,57.159,56.945,56.42,55.894,55.369,54.843,56.017,57.343,58.67,59.996,61.467,63.169,64.871,66.573,68.275,69.977,71.679,73.381,75.082,76.762,75.854,74.947,74.039,73.131,72.223,71.315,70.407,69.499,68.591,67.372,64.664,61.955,48.411,34.867,21.323,10.135,9.61,9.084,8.559,8.034,8.493,10.409,12.326,14.243,16.159,18.076,22.568,27.254,31.94,36.626,41.311,45.997,50.98,56.279,61.577,66.876,72.174,77.473,82.771,88.07,88.219,84.479,80.739,76.999
1478,48.937,48.661,48.373,48.086,47.798,47.511,47.223,46.936,46.648,46.361,46.073,45.786,45.498,45.211,44.923,44.636,44.348,44.061,43.773,43.486,43.622,44.253,44.885,45.516,46.148,49.521,53.14,56.759,60.379,63.527,65.927,68.328,70.728,73.128,75.529,77.929,80.329,82.73,85.083,81.895,78.707,75.518,72.33,69.141,65.953,62.765,59.576,56.388,53.418,51.493,49.569,39.946,30.324,20.701,13.682,18.446,23.209,27.973,32.737,40.276,51.926,63.576,75.226,86.876,98.526,99.217,99.085,98.954,98.822,98.69,98.558,98.519,98.58,98.641,98.701,98.762,98.823,98.883,98.944,98.034,96.391,94.749,93.106
